lot	lot_id	year	month	day	hour	minute	time_period	record_subtype	tow	region	lat.ddmm.ss	long.ddmm.ss	northing	easting	tag_id	tag_colour	tag_active	tag_applied	tag_recapture	sex	length_type	total_length	tlength_type	tail_length	width_type	maximum_width	swidth_type	spiracle_width	clength_type	clasper_length	clasper_development	alar_spines	alar_development	alar_rows	malar_spines	malar_development	midline	pelvic_thorns	eyespots	eyespots_large	eyespots_small	eyespots_number	whip	empty_full	cloaca_extruded	weight_est	weight_note	unadj_weight_kg	weight_kg	unadj_weight_lb	weight_lb	finclip	species_confirmed	species_dfo	depth	bottom_temperature	bottom_salinity	tide_height	cloud_cover	weather	temperature	capture_details	health_on_capture	health_on_release	contact	collector	notes	error_check	error_note	capture_event	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4459	pink	Y	Y	N	M	nearest 0.5 cm	64.0	NA	NA	nearest 0.5 cm	38.5	nearest 0.5 cm	21.0	nearest 0.5 cm	13.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4475	pink	Y	Y	N	F	nearest 0.5 cm	38.0	NA	NA	nearest 0.5 cm	23.0	nearest 0.5 cm	12.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4460	pink	Y	Y	N	F	nearest 0.5 cm	46.0	NA	NA	nearest 0.5 cm	26.0	nearest 0.5 cm	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4464	pink	Y	Y	N	F	nearest 0.5 cm	30.5	NA	NA	nearest 0.5 cm	17.5	nearest 0.5 cm	9.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	23.5	NA	NA	nearest 0.5 cm	15.0	nearest 0.5 cm	9.5	nearest 0.5 cm	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	J028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	25.0	NA	NA	nearest 0.5 cm	16.0	nearest 0.5 cm	9.5	nearest 0.5 cm	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	J029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4462	pink	Y	Y	N	F	nearest 0.5 cm	34.0	NA	NA	nearest 0.5 cm	20.5	nearest 0.5 cm	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	25.0	NA	NA	nearest 0.5 cm	14.5	nearest 0.5 cm	9.0	nearest 0.5 cm	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	J030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4470	pink	Y	Y	N	M	nearest 0.5 cm	46.0	NA	NA	nearest 0.5 cm	26.5	nearest 0.5 cm	14.5	nearest 0.5 cm	10.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4465	pink	Y	Y	N	F	nearest 0.5 cm	32.0	NA	NA	nearest 0.5 cm	19.5	nearest 0.5 cm	12.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	27.0	NA	NA	nearest 0.5 cm	16.5	nearest 0.5 cm	8.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	J031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4474	pink	Y	Y	N	M	nearest 0.5 cm	32.0	NA	NA	nearest 0.5 cm	19.5	nearest 0.5 cm	11.0	nearest 0.5 cm	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4457	pink	Y	Y	N	F	nearest 0.5 cm	30.0	NA	NA	nearest 0.5 cm	18.0	nearest 0.5 cm	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	19.5	NA	NA	nearest 0.5 cm	12.0	nearest 0.5 cm	8.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	J032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	24.0	NA	NA	nearest 0.5 cm	13.0	nearest 0.5 cm	7.5	nearest 0.5 cm	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	J033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4472	pink	Y	Y	N	F	nearest 0.5 cm	49.0	NA	NA	nearest 0.5 cm	27.5	nearest 0.5 cm	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	25.0	NA	NA	nearest 0.5 cm	15.0	nearest 0.5 cm	9.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	J034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	26.0	NA	NA	nearest 0.5 cm	15.0	nearest 0.5 cm	10.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	J035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4456	pink	Y	Y	N	F	nearest 0.5 cm	31.0	NA	NA	nearest 0.5 cm	17.5	nearest 0.5 cm	11.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	26.0	NA	NA	nearest 0.5 cm	14.0	nearest 0.5 cm	9.0	nearest 0.5 cm	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	J036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	20.0	NA	NA	nearest 0.5 cm	11.5	nearest 0.5 cm	7.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	25.5	NA	NA	nearest 0.5 cm	14.5	nearest 0.5 cm	8.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	22.0	NA	NA	nearest 0.5 cm	13.0	nearest 0.5 cm	8.0	nearest 0.5 cm	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	injured	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	16.0	NA	NA	nearest 0.5 cm	9.5	nearest 0.5 cm	5.5	nearest 0.5 cm	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	26.5	NA	NA	nearest 0.5 cm	16.5	nearest 0.5 cm	9.5	nearest 0.5 cm	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	19.0	NA	NA	nearest 0.5 cm	10.5	nearest 0.5 cm	7.0	nearest 0.5 cm	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2016B_GTR02	2016	8	15	12	45	pm	trawl	3	Inner Bay of Fundy	45.17166825	-64.30703368	NA	NA	SKT4455	pink	Y	Y	N	M	nearest 0.5 cm	29.5	NA	NA	nearest 0.5 cm	17.5	nearest 0.5 cm	10.5	nearest 0.5 cm	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	J037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	alive	alive	Glanville Travis	EC	NA	NA	NA	Y	
1	2017B_DPW001	2017	4	11	7	38	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	48	NA	NA	nearest 0.1 cm	30.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW002	2017	4	12	8	20	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	64	NA	NA	nearest 0.1 cm	38.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	1.928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW002	2017	4	12	8	20	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	59.2	NA	NA	nearest 0.1 cm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW002	2017	4	12	8	20	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.1 cm	65.4	NA	NA	nearest 0.1 cm	42.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	1.888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW002	2017	4	12	8	20	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	63.1	NA	NA	nearest 0.1 cm	38.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	1.884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW003	2017	4	12	20	38	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	20.3	NA	NA	nearest 0.1 cm	12.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0.051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW004	2017	4	13	8	59	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	62	NA	NA	nearest 0.1 cm	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin1	NA	NA	Y	
1	2017B_DPW004	2017	4	13	8	59	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.1 cm	63.5	NA	NA	nearest 0.1 cm	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin 1	NA	NA	Y	
1	2017B_DPW004	2017	4	13	8	59	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	50	NA	NA	nearest 0.1 cm	30.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin 1	NA	NA	Y	
1	2017B_DPW004	2017	4	13	8	59	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.1 cm	52.7	NA	NA	nearest 0.1 cm	30.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW004	2017	4	13	8	59	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nearest 0.1 cm	57.9	NA	NA	nearest 0.1 cm	36.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin 2	NA	NA	Y	
1	2017B_DPW004	2017	4	13	8	59	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nearest 0.1 cm	30.1	NA	NA	nearest 0.1 cm	17.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin 2	NA	NA	Y	
1	2017B_DPW004	2017	4	13	8	59	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nearest 0.1 cm	62.9	NA	NA	nearest 0.1 cm	35.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW004	2017	4	13	8	59	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nearest 0.1 cm	61	NA	NA	nearest 0.1 cm	36.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW005	2017	4	13	21	17	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	59.4	NA	NA	nearest 0.1 cm	35.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin 1	NA	NA	Y	
1	2017B_DPW006	2017	4	14	9	39	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	58.3	NA	NA	nearest 0.1 cm	36.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW006	2017	4	14	9	39	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.1 cm	61.1	NA	NA	nearest 0.1 cm	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin 1	NA	NA	Y	
1	2017B_DPW006	2017	4	14	9	39	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	62	NA	NA	nearest 0.1 cm	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin 1	NA	NA	Y	
1	2017B_DPW006	2017	4	14	9	39	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	41.9	NA	NA	nearest 0.1 cm	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin 1	NA	NA	Y	
1	2017B_DPW006	2017	4	14	9	39	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	62	NA	NA	nearest 0.1 cm	37.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin 1	NA	NA	Y	
1	2017B_DPW006	2017	4	14	9	39	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	67.5	NA	NA	nearest 0.1 cm	39.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	bin 2	NA	NA	Y	
1	2017B_DPW007	2017	4	15	10	18	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.1 cm	59.1	NA	NA	nearest 0.1 cm	34.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW007	2017	4	15	10	18	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	52.3	NA	NA	nearest 0.1 cm	42.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW007	2017	4	15	10	18	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	61	NA	NA	nearest 0.1 cm	38.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW007	2017	4	15	10	18	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.1 cm	68.5	NA	NA	nearest 0.1 cm	41.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
1	2017B_DPW007	2017	4	15	10	18	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.1 cm	64.3	NA	NA	nearest 0.1 cm	38.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Darren Porter	Darren Porter	NA	NA	NA	Y	
